2019-03-14 00:08:18	 34.3
2019-03-14 00:23:18	 34.9
2019-03-14 00:38:18	 34.9
2019-03-14 00:53:18	 34.3
2019-03-14 01:08:18	 34.9
2019-03-14 01:23:18	 34.9
2019-03-14 01:38:18	 34.3
2019-03-14 01:53:19	 34.9
2019-03-14 02:08:19	 35.4
2019-03-14 02:23:19	 34.9
2019-03-14 02:38:19	 34.9
2019-03-14 02:53:19	 35.4
2019-03-14 03:08:19	 34.9
2019-03-14 03:23:19	 34.9
2019-03-14 03:38:19	 35.4
2019-03-14 03:53:19	 35.4
2019-03-14 04:08:19	 34.9
2019-03-14 04:23:19	 34.3
2019-03-14 04:38:19	 35.4
2019-03-14 04:53:20	 35.4
2019-03-14 05:08:20	 34.9
2019-03-14 05:23:20	 34.3
2019-03-14 05:38:20	 34.9
2019-03-14 05:53:20	 35.4
2019-03-14 06:08:20	 34.3
2019-03-14 06:23:20	 34.9
2019-03-14 06:38:20	 34.9
2019-03-14 06:53:20	 33.2
2019-03-14 07:08:20	 32.2
2019-03-14 07:23:21	 33.2
2019-03-14 07:38:21	 32.7
2019-03-14 07:53:21	 34.3
2019-03-14 08:08:21	 34.3
2019-03-14 08:23:21	 34.3
2019-03-14 08:38:21	 34.9
2019-03-14 08:53:21	 34.3
2019-03-14 09:08:21	 34.3
2019-03-14 09:23:21	 34.3
2019-03-14 09:38:21	 34.3
2019-03-14 09:53:22	 33.8
2019-03-14 10:08:22	 34.3
2019-03-14 10:23:22	 34.9
2019-03-14 10:38:22	 34.3
2019-03-14 10:53:22	 34.3
2019-03-14 11:08:22	 34.3
2019-03-14 11:23:22	 34.3
2019-03-14 11:38:22	 34.3
2019-03-14 11:53:22	 34.3
2019-03-14 12:08:22	 34.3
2019-03-14 12:23:22	 34.3
2019-03-14 12:38:23	 34.3
2019-03-14 12:53:23	 34.3
2019-03-14 13:08:23	 34.3
2019-03-14 13:23:23	 34.3
2019-03-14 13:38:23	 34.3
2019-03-14 13:53:23	 34.3
2019-03-14 14:08:23	 34.3
2019-03-14 14:23:23	 34.3
2019-03-14 14:38:23	 34.3
2019-03-14 14:53:23	 34.3
2019-03-14 15:08:24	 33.2
2019-03-14 15:23:24	 33.2
2019-03-14 15:38:24	 33.2
2019-03-14 15:53:24	 33.2
2019-03-14 16:08:24	 34.3
2019-03-14 16:23:24	 33.2
2019-03-14 16:38:24	 33.8
2019-03-14 16:53:24	 33.2
2019-03-14 17:08:24	 33.2
2019-03-14 17:23:24	 33.2
2019-03-14 17:38:24	 33.2
2019-03-14 17:53:25	 32.7
2019-03-14 18:08:25	 33.2
2019-03-14 18:23:25	 33.8
2019-03-14 18:38:25	 33.2
2019-03-14 18:53:25	 33.2
2019-03-14 19:08:25	 32.7
2019-03-14 19:23:25	 33.2
2019-03-14 19:38:25	 34.3
2019-03-14 19:53:25	 33.2
2019-03-14 20:08:25	 33.8
2019-03-14 20:23:25	 33.8
2019-03-14 20:38:26	 34.3
2019-03-14 20:53:26	 34.3
2019-03-14 21:08:26	 34.3
2019-03-14 21:23:26	 33.8
2019-03-14 21:38:26	 34.3
2019-03-14 21:53:26	 34.3
2019-03-14 22:08:26	 33.2
2019-03-14 22:23:26	 33.2
2019-03-14 22:38:26	 33.8
2019-03-14 22:53:26	 34.3
2019-03-14 23:08:27	 33.8
2019-03-14 23:23:27	 34.3
2019-03-14 23:38:27	 33.8
2019-03-14 23:53:27	 33.8
