2019-04-24 00:04:06	 40.8
2019-04-24 00:19:06	 39.7
2019-04-24 00:34:06	 40.8
2019-04-24 00:49:06	 40.2
2019-04-24 01:04:07	 39.7
2019-04-24 01:19:07	 39.7
2019-04-24 01:34:07	 40.8
2019-04-24 01:49:07	 39.7
2019-04-24 02:04:07	 39.7
2019-04-24 02:19:07	 40.2
2019-04-24 02:34:07	 39.7
2019-04-24 02:49:07	 40.2
2019-04-24 03:04:07	 39.7
2019-04-24 03:19:07	 39.7
2019-04-24 03:34:07	 39.7
2019-04-24 03:49:08	 39.7
2019-04-24 04:04:08	 39.7
2019-04-24 04:19:08	 39.7
2019-04-24 04:34:08	 39.7
2019-04-24 04:49:08	 39.7
2019-04-24 05:04:08	 40.2
2019-04-24 05:19:08	 39.7
2019-04-24 05:34:08	 39.7
2019-04-24 05:49:08	 39.2
2019-04-24 06:04:09	 39.7
2019-04-24 06:19:09	 39.7
2019-04-24 06:34:09	 39.7
2019-04-24 06:49:09	 39.7
2019-04-24 07:04:09	 39.7
2019-04-24 07:19:09	 39.7
2019-04-24 07:34:09	 40.8
2019-04-24 07:49:09	 40.2
2019-04-24 08:04:09	 40.2
2019-04-24 08:19:09	 39.7
2019-04-24 08:34:10	 39.7
2019-04-24 08:49:10	 40.8
2019-04-24 09:04:10	 40.8
2019-04-24 09:19:10	 40.8
2019-04-24 09:34:10	 41.3
2019-04-24 09:49:10	 40.8
2019-04-24 10:04:10	 41.9
2019-04-24 10:19:10	 41.9
2019-04-24 10:34:10	 42.9
2019-04-24 10:49:10	 42.9
2019-04-24 11:04:11	 41.9
2019-04-24 11:19:11	 41.9
2019-04-24 11:34:11	 41.9
2019-04-24 11:49:11	 41.9
2019-04-24 12:04:11	 41.9
2019-04-24 12:19:11	 41.9
2019-04-24 12:34:11	 41.9
2019-04-24 12:49:11	 41.9
2019-04-24 13:04:11	 41.9
2019-04-24 13:19:11	 42.4
2019-04-24 13:34:12	 41.9
2019-04-24 13:49:12	 42.9
2019-04-24 14:04:12	 42.9
2019-04-24 14:19:12	 42.9
2019-04-24 14:34:12	 42.4
2019-04-24 14:49:12	 41.9
2019-04-24 15:04:12	 41.9
2019-04-24 15:19:12	 42.4
2019-04-24 15:34:12	 41.9
2019-04-24 15:49:12	 41.9
2019-04-24 16:04:12	 41.9
2019-04-24 16:19:13	 41.9
2019-04-24 16:34:13	 41.9
2019-04-24 16:49:13	 41.9
2019-04-24 17:04:13	 42.4
2019-04-24 17:19:13	 42.4
2019-04-24 17:34:13	 41.9
2019-04-24 17:49:13	 41.9
2019-04-24 18:04:13	 41.9
2019-04-24 18:19:13	 40.8
2019-04-24 18:34:13	 41.9
2019-04-24 18:49:14	 41.3
2019-04-24 19:04:14	 40.8
2019-04-24 19:19:14	 40.8
2019-04-24 19:34:14	 41.3
2019-04-24 19:49:14	 40.8
2019-04-24 20:04:14	 40.8
2019-04-24 20:19:14	 40.2
2019-04-24 20:34:14	 40.8
2019-04-24 20:49:14	 40.8
2019-04-24 21:04:14	 40.8
2019-04-24 21:19:14	 40.8
2019-04-24 21:34:15	 40.8
2019-04-24 21:49:15	 40.2
2019-04-24 22:04:15	 40.2
2019-04-24 22:19:15	 40.2
2019-04-24 22:34:15	 40.8
2019-04-24 22:49:15	 40.8
2019-04-24 23:04:15	 40.2
2019-04-24 23:19:15	 40.2
2019-04-24 23:34:15	 40.2
2019-04-24 23:49:15	 40.8
