2019-04-19 00:03:20	 42.9
2019-04-19 00:18:20	 42.9
2019-04-19 00:33:20	 42.9
2019-04-19 00:48:21	 41.3
2019-04-19 01:03:21	 41.3
2019-04-19 01:18:21	 40.8
2019-04-19 01:33:21	 40.8
2019-04-19 01:48:21	 40.8
2019-04-19 02:03:21	 40.8
2019-04-19 02:18:21	 40.2
2019-04-19 02:33:21	 39.7
2019-04-19 02:48:21	 40.8
2019-04-19 03:03:21	 39.7
2019-04-19 03:18:21	 39.7
2019-04-19 03:33:22	 40.2
2019-04-19 03:48:22	 39.7
2019-04-19 04:03:22	 39.2
2019-04-19 04:18:22	 39.7
2019-04-19 04:33:22	 39.7
2019-04-19 04:48:22	 39.7
2019-04-19 05:03:22	 39.7
2019-04-19 05:18:22	 39.2
2019-04-19 05:33:22	 39.7
2019-04-19 05:48:22	 39.2
2019-04-19 06:03:22	 38.6
2019-04-19 06:18:23	 39.7
2019-04-19 06:33:23	 40.8
2019-04-19 06:48:23	 39.7
2019-04-19 07:03:23	 39.7
2019-04-19 07:18:23	 39.2
2019-04-19 07:33:23	 39.7
2019-04-19 07:48:23	 40.8
2019-04-19 08:03:23	 40.8
2019-04-19 08:18:23	 40.8
2019-04-19 08:33:23	 41.9
2019-04-19 08:48:24	 41.3
2019-04-19 09:03:24	 41.9
2019-04-19 09:18:24	 41.3
2019-04-19 09:33:24	 41.3
2019-04-19 09:48:24	 41.3
2019-04-19 10:03:24	 41.9
2019-04-19 10:18:24	 41.3
2019-04-19 10:33:24	 41.9
2019-04-19 10:48:24	 41.3
2019-04-19 11:03:24	 41.9
2019-04-19 11:18:24	 41.9
2019-04-19 11:33:25	 41.9
2019-04-19 11:48:25	 41.9
2019-04-19 12:03:25	 41.9
2019-04-19 12:18:25	 41.9
2019-04-19 12:33:25	 41.9
2019-04-19 12:48:25	 41.9
2019-04-19 13:03:25	 41.9
2019-04-19 13:18:25	 41.9
2019-04-19 13:33:25	 42.4
2019-04-19 13:48:26	 41.9
2019-04-19 14:03:26	 41.9
2019-04-19 14:18:26	 41.9
2019-04-19 14:33:26	 42.9
2019-04-19 14:48:26	 41.9
2019-04-19 15:03:26	 42.4
2019-04-19 15:18:26	 41.9
2019-04-19 15:33:26	 41.3
2019-04-19 15:48:26	 41.9
2019-04-19 16:03:26	 41.9
2019-04-19 16:18:26	 42.9
2019-04-19 16:33:26	 42.4
2019-04-19 16:48:27	 41.9
2019-04-19 17:03:27	 42.4
2019-04-19 17:18:27	 42.4
2019-04-19 17:33:27	 41.3
2019-04-19 17:48:27	 40.8
2019-04-19 18:03:27	 43.5
2019-04-19 18:18:27	 42.9
2019-04-19 18:33:27	 43.5
2019-04-19 18:48:27	 43.5
2019-04-19 19:03:27	 44.5
2019-04-19 19:18:27	 44.5
2019-04-19 19:33:28	 42.9
2019-04-19 19:48:28	 42.9
2019-04-19 20:03:28	 42.9
2019-04-19 20:18:28	 42.9
2019-04-19 20:33:28	 42.9
2019-04-19 20:48:28	 42.9
2019-04-19 21:03:28	 42.4
2019-04-19 21:18:28	 42.9
2019-04-19 21:33:28	 42.9
2019-04-19 21:48:28	 42.4
2019-04-19 22:03:29	 42.9
2019-04-19 22:18:29	 42.9
2019-04-19 22:33:29	 42.9
2019-04-19 22:48:29	 42.4
2019-04-19 23:03:29	 42.4
2019-04-19 23:18:29	 41.9
2019-04-19 23:33:29	 41.9
2019-04-19 23:48:29	 41.9
