2019-04-20 00:03:29	 42.4
2019-04-20 00:18:29	 42.9
2019-04-20 00:33:29	 42.9
2019-04-20 00:48:30	 42.4
2019-04-20 01:03:30	 42.4
2019-04-20 01:18:30	 41.9
2019-04-20 01:33:30	 41.9
2019-04-20 01:48:30	 42.4
2019-04-20 02:03:30	 41.9
2019-04-20 02:18:30	 41.9
2019-04-20 02:33:30	 41.3
2019-04-20 02:48:30	 41.9
2019-04-20 03:03:30	 41.9
2019-04-20 03:18:31	 41.9
2019-04-20 03:33:31	 41.9
2019-04-20 03:48:31	 41.3
2019-04-20 04:03:31	 41.9
2019-04-20 04:18:31	 41.9
2019-04-20 04:33:31	 41.3
2019-04-20 04:48:31	 40.8
2019-04-20 05:03:31	 38.1
2019-04-20 05:18:31	 38.1
2019-04-20 05:33:31	 38.6
2019-04-20 05:48:31	 38.6
2019-04-20 06:03:32	 38.6
2019-04-20 06:18:32	 39.2
2019-04-20 06:33:32	 38.6
2019-04-20 06:48:32	 39.2
2019-04-20 07:03:32	 38.6
2019-04-20 07:18:32	 38.6
2019-04-20 07:33:32	 38.6
2019-04-20 07:48:32	 38.6
2019-04-20 08:03:32	 38.6
2019-04-20 08:18:32	 38.6
2019-04-20 08:33:32	 38.6
2019-04-20 08:48:32	 38.6
2019-04-20 09:03:33	 38.6
2019-04-20 09:18:33	 38.6
2019-04-20 09:33:33	 38.6
2019-04-20 09:48:33	 38.6
2019-04-20 10:03:33	 38.6
2019-04-20 10:18:33	 38.6
2019-04-20 10:33:33	 38.6
2019-04-20 10:48:33	 39.2
2019-04-20 11:03:33	 38.6
2019-04-20 11:18:33	 38.6
2019-04-20 11:33:34	 38.6
2019-04-20 11:48:34	 38.6
2019-04-20 12:03:34	 39.2
2019-04-20 12:18:34	 39.2
2019-04-20 12:33:34	 38.6
2019-04-20 12:48:34	 39.7
2019-04-20 13:03:34	 38.6
2019-04-20 13:18:34	 38.6
2019-04-20 13:33:34	 39.7
2019-04-20 13:48:34	 39.7
2019-04-20 14:03:35	 38.6
2019-04-20 14:18:35	 39.2
2019-04-20 14:33:35	 39.7
2019-04-20 14:48:35	 39.7
2019-04-20 15:03:35	 40.2
2019-04-20 15:18:35	 40.2
2019-04-20 15:33:35	 39.7
2019-04-20 15:48:35	 40.8
2019-04-20 16:03:35	 40.2
2019-04-20 16:18:35	 40.2
2019-04-20 16:33:36	 40.8
2019-04-20 16:48:36	 40.8
2019-04-20 17:03:36	 39.7
2019-04-20 17:18:36	 39.7
2019-04-20 17:33:36	 42.9
2019-04-20 17:48:36	 39.7
2019-04-20 18:03:36	 40.2
2019-04-20 18:18:36	 40.2
2019-04-20 18:33:36	 39.7
2019-04-20 18:48:36	 39.7
2019-04-20 19:03:36	 39.7
2019-04-20 19:18:37	 39.7
2019-04-20 19:33:37	 40.2
2019-04-20 19:48:37	 39.7
2019-04-20 20:03:37	 39.2
2019-04-20 20:18:37	 39.7
2019-04-20 20:33:37	 38.6
2019-04-20 20:48:37	 38.6
2019-04-20 21:03:37	 39.7
2019-04-20 21:18:37	 39.7
2019-04-20 21:33:37	 39.7
2019-04-20 21:48:37	 39.2
2019-04-20 22:03:38	 38.6
2019-04-20 22:18:38	 38.6
2019-04-20 22:33:38	 38.6
2019-04-20 22:48:38	 38.6
2019-04-20 23:03:38	 39.2
2019-04-20 23:18:38	 38.6
2019-04-20 23:33:38	 38.6
2019-04-20 23:48:38	 39.2
